Member_number,Date,productId,items,productName,price,order_value
3812,21-07-2015,19,2,sausage,3.1,6.2
1482,22-11-2015,101,2,canned fish,2.1,4.2
4720,22-02-2015,4,3,other vegetables,0.8,2.4000000000000004
1344,04-09-2015,17,2,bottled water,0.5,1.0
2397,04-10-2015,71,2,shopping bags,5.12,10.24
4182,12-05-2015,4,3,other vegetables,0.8,2.4000000000000004
4487,10-07-2015,160,2,tea,8.7,17.4
3467,24-12-2015,19,2,sausage,3.1,6.2
2443,15-11-2015,38,2,soda,0.8,1.6
2749,27-01-2015,66,2,onions,1.3,2.6
4389,13-04-2015,2,3,whole milk,1.8,5.4
1674,04-12-2015,49,1,beverages,1.1,1.1
4262,16-10-2015,5,1,rolls/buns,1.2,1.2
2082,07-04-2015,4,2,other vegetables,0.8,1.6
4494,06-01-2015,5,3,rolls/buns,1.2,3.5999999999999996
2460,28-09-2015,40,3,grapes,9.4,28.200000000000003
4509,29-11-2015,16,2,butter milk,6.1,12.2
2267,03-07-2015,73,1,oil,3.4,3.4
4891,05-09-2015,45,2,curd,9.8,19.6
3962,20-09-2015,116,3,sauces,2.45,7.3500000000000005
4964,18-07-2015,18,3,yogurt,2.2,6.6000000000000005
2914,30-11-2015,17,1,bottled water,0.5,0.5
2808,05-05-2015,25,3,canned beer,1.1,3.3000000000000003
1085,15-08-2015,7,3,citrus fruit,1.5,4.5
3808,18-08-2015,36,3,frozen meals,9.7,29.099999999999998
4149,07-01-2015,4,1,other vegetables,0.8,0.8
2331,05-06-2015,61,3,liquor,8.5,25.5
4475,03-04-2015,28,2,misc. beverages,1.2,2.4
2761,25-04-2015,5,1,rolls/buns,1.2,1.2
2620,14-12-2015,2,2,whole milk,1.8,3.6
3206,13-10-2015,1,2,tropical fruit,7.803532318,15.607064636
1226,13-04-2015,24,1,pastry,3.1,3.1
1395,07-03-2015,4,2,other vegetables,0.8,1.6
2465,07-06-2015,3,1,pip fruit,3.0,3.0
3572,09-07-2015,53,2,specialty chocolate,18.8,37.6
4387,08-05-2015,40,1,grapes,9.4,9.4
1555,27-03-2015,63,3,liquor (appetizer),11.2,33.599999999999994
1181,16-11-2015,22,3,root vegetables,1.8,5.4
2814,11-05-2015,22,2,root vegetables,1.8,3.6
2794,16-09-2015,111,3,brandy,15.8,47.400000000000006
2912,28-01-2015,38,1,soda,0.8,0.8
4667,12-01-2015,4,2,other vegetables,0.8,1.6
2235,25-10-2015,29,3,ham,15.2,45.599999999999994
2353,02-05-2015,38,3,soda,0.8,2.4000000000000004
3449,08-03-2015,38,2,soda,0.8,1.6
1058,10-11-2015,4,3,other vegetables,0.8,2.4000000000000004
1027,17-05-2015,21,3,hamburger meat,12.3,36.900000000000006
3302,22-05-2015,2,2,whole milk,1.8,3.6
2229,30-05-2015,22,3,root vegetables,1.8,5.4
2188,15-08-2015,80,3,salty snack,0.5,1.5
1547,18-04-2015,38,3,soda,0.8,2.4000000000000004
1649,30-06-2015,26,3,berries,10.8,32.400000000000006
3254,10-09-2015,20,2,brown bread,0.8,1.6
2818,07-11-2015,22,1,root vegetables,1.8,1.8
2703,08-05-2015,136,1,dishes,6.8,6.8
3332,31-01-2015,91,3,frozen dessert,2.8,8.399999999999999
2473,01-07-2015,4,3,other vegetables,0.8,2.4000000000000004
2810,30-12-2015,3,1,pip fruit,3.0,3.0
1033,22-04-2015,38,3,soda,0.8,2.4000000000000004
4222,27-05-2015,117,1,rum,5.2,5.2
3679,21-09-2015,6,2,pot plants,3.5,7.0
2212,27-08-2015,51,2,dessert,1.15,2.3
1507,22-06-2015,95,2,frozen fish,5.8,11.6
2870,21-01-2015,2,2,whole milk,1.8,3.6
3429,26-04-2015,142,2,seasonal products,5.4,10.8
4148,09-04-2015,38,2,soda,0.8,1.6
2970,30-12-2015,57,1,meat,8.5,8.5
2013,30-08-2015,5,3,rolls/buns,1.2,3.5999999999999996
3967,30-05-2015,18,1,yogurt,2.2,2.2
2885,15-05-2015,21,2,hamburger meat,12.3,24.6
3935,02-07-2015,26,3,berries,10.8,32.400000000000006
3283,01-05-2015,38,3,soda,0.8,2.4000000000000004
3268,06-11-2015,119,2,long life bakery product,9.9,19.8
3677,30-04-2015,1,2,tropical fruit,7.803532318,15.607064636
3495,27-06-2015,59,2,hard cheese,4.5,9.0
1410,04-10-2015,61,2,liquor,8.5,17.0
2440,06-06-2015,2,2,whole milk,1.8,3.6
4088,13-01-2015,3,2,pip fruit,3.0,6.0
2469,23-09-2015,75,3,frozen vegetables,2.5,7.5
4229,06-03-2015,38,2,soda,0.8,1.6
2728,02-08-2015,22,2,root vegetables,1.8,3.6
4694,25-01-2015,19,3,sausage,3.1,9.3
2836,29-12-2015,26,1,berries,10.8,10.8
1311,12-02-2015,26,2,berries,10.8,21.6
1760,23-01-2015,19,3,sausage,3.1,9.3
3656,02-03-2015,95,3,frozen fish,5.8,17.4
3720,28-05-2015,83,1,white bread,0.3,0.3
2996,26-09-2015,136,2,dishes,6.8,13.6
1949,22-07-2015,38,2,soda,0.8,1.6
4498,11-02-2015,2,2,whole milk,1.8,3.6
2447,28-12-2015,11,3,butter,3.2,9.600000000000001
1952,23-03-2015,25,2,canned beer,1.1,2.2
4099,27-01-2015,28,2,misc. beverages,1.2,2.4
1804,12-03-2015,26,2,berries,10.8,21.6
1510,16-05-2015,58,2,ice cream,1.8,3.6
2879,18-04-2015,14,1,chocolate,11.5,11.5
4899,12-03-2015,10,1,chicken,7.2,7.2
4326,29-09-2015,22,1,root vegetables,1.8,1.8
1670,17-05-2015,7,2,citrus fruit,1.5,3.0
1117,24-05-2015,2,2,whole milk,1.8,3.6
1346,03-04-2015,1,3,tropical fruit,7.803532318,23.410596954
1178,15-11-2015,14,3,chocolate,11.5,34.5
1649,25-06-2015,56,3,white wine,14.2,42.599999999999994
4651,21-06-2015,7,2,citrus fruit,1.5,3.0
4243,02-04-2015,39,1,detergent,5.5,5.5
4429,21-07-2015,5,1,rolls/buns,1.2,1.2
4645,25-07-2015,2,1,whole milk,1.8,1.8
4019,24-07-2015,70,2,margarine,3.5,7.0
4459,26-04-2015,38,1,soda,0.8,0.8
3006,27-12-2015,23,3,pork,7.2,21.6
1834,17-09-2015,71,3,shopping bags,5.12,15.36
3236,04-07-2015,54,1,condensed milk,3.5,3.5
1765,11-03-2015,8,3,beef,19.5,58.5
3855,09-03-2015,7,1,citrus fruit,1.5,1.5
4392,28-11-2015,2,1,whole milk,1.8,1.8
3330,26-07-2015,100,3,chewing gum,0.5,1.5
1723,02-09-2015,76,3,sliced cheese,4.2,12.600000000000001
4110,30-03-2015,23,3,pork,7.2,21.6
2600,28-01-2015,36,3,frozen meals,9.7,29.099999999999998
2946,07-10-2015,3,1,pip fruit,3.0,3.0
2426,08-09-2015,1,3,tropical fruit,7.803532318,23.410596954
4170,03-05-2015,36,3,frozen meals,9.7,29.099999999999998
1109,06-04-2015,75,2,frozen vegetables,2.5,5.0
3429,04-01-2015,45,3,curd,9.8,29.400000000000002
2055,04-02-2015,10,3,chicken,7.2,21.6
2480,20-09-2015,38,1,soda,0.8,0.8
2441,30-05-2015,17,1,bottled water,0.5,0.5
1054,04-10-2015,7,2,citrus fruit,1.5,3.0
4818,11-01-2015,25,3,canned beer,1.1,3.3000000000000003
3379,21-01-2015,17,3,bottled water,0.5,1.5
3939,10-02-2015,154,3,cake bar,2.4,7.199999999999999
1367,05-08-2015,8,3,beef,19.5,58.5
1043,10-01-2015,5,3,rolls/buns,1.2,3.5999999999999996
2231,17-10-2015,38,3,soda,0.8,2.4000000000000004
3235,28-12-2015,58,2,ice cream,1.8,3.6
4554,16-07-2015,7,3,citrus fruit,1.5,4.5
3245,24-01-2015,56,3,white wine,14.2,42.599999999999994
2996,19-05-2015,64,3,UHT-milk,2.1,6.300000000000001
2507,05-01-2015,17,2,bottled water,0.5,1.0
4186,25-10-2015,2,3,whole milk,1.8,5.4
3929,28-04-2015,22,2,root vegetables,1.8,3.6
3760,22-11-2015,64,1,UHT-milk,2.1,2.1
4928,18-08-2015,89,3,spread cheese,2.5,7.5
4217,18-12-2015,18,2,yogurt,2.2,4.4
1174,11-02-2015,128,1,soft cheese,7.2,7.2
4103,19-06-2015,32,2,red/blush wine,12.2,24.4
4408,13-03-2015,83,2,white bread,0.3,0.6
2588,28-12-2015,18,1,yogurt,2.2,2.2
2598,11-11-2015,111,3,brandy,15.8,47.400000000000006
1518,11-12-2015,23,3,pork,7.2,21.6
2702,08-04-2015,17,2,bottled water,0.5,1.0
1001,20-01-2015,38,1,soda,0.8,0.8
2270,30-09-2015,38,3,soda,0.8,2.4000000000000004
2838,10-11-2015,17,2,bottled water,0.5,1.0
1683,26-05-2015,30,1,turkey,12.5,12.5
4040,03-04-2015,2,2,whole milk,1.8,3.6
3897,23-08-2015,78,1,baking powder,1.8,1.8
2200,11-03-2015,40,3,grapes,9.4,28.200000000000003
4073,29-01-2015,51,3,dessert,1.15,3.4499999999999997
3700,19-04-2015,2,2,whole milk,1.8,3.6
3973,10-06-2015,45,3,curd,9.8,29.400000000000002
2715,06-07-2015,25,3,canned beer,1.1,3.3000000000000003
3967,23-11-2015,2,1,whole milk,1.8,1.8
4002,03-09-2015,2,3,whole milk,1.8,5.4
2962,01-03-2015,1,1,tropical fruit,7.803532318,7.803532318
4340,25-12-2015,138,1,candles,2.7,2.7
2092,06-11-2015,22,2,root vegetables,1.8,3.6
3143,24-05-2015,22,1,root vegetables,1.8,1.8
2209,03-10-2015,4,3,other vegetables,0.8,2.4000000000000004
2816,22-08-2015,40,1,grapes,9.4,9.4
2659,01-06-2015,5,1,rolls/buns,1.2,1.2
1588,13-10-2015,108,2,zwieback,12.3,24.6
1144,15-10-2015,22,3,root vegetables,1.8,5.4
2166,10-12-2015,4,3,other vegetables,0.8,2.4000000000000004
3300,06-10-2015,22,3,root vegetables,1.8,5.4
3944,03-01-2015,60,1,cream cheese ,6.3,6.3
4979,24-04-2015,5,3,rolls/buns,1.2,3.5999999999999996
2630,21-01-2015,56,3,white wine,14.2,42.599999999999994
4240,29-04-2015,10,1,chicken,7.2,7.2
2357,08-07-2015,50,2,bottled beer,1.8,3.6
1743,18-04-2015,51,2,dessert,1.15,2.3
2331,15-02-2015,18,1,yogurt,2.2,2.2
1643,28-04-2015,5,2,rolls/buns,1.2,2.4
1291,20-03-2015,12,2,fruit/vegetable juice,2.1,4.2
3675,04-07-2015,57,2,meat,8.5,17.0
4134,06-11-2015,2,3,whole milk,1.8,5.4
1363,21-06-2015,2,2,whole milk,1.8,3.6
4212,01-05-2015,1,3,tropical fruit,7.803532318,23.410596954
1500,21-03-2015,23,2,pork,7.2,14.4
2622,01-10-2015,101,3,canned fish,2.1,6.300000000000001
3543,18-03-2015,12,1,fruit/vegetable juice,2.1,2.1
2525,24-05-2015,8,1,beef,19.5,19.5
1264,12-10-2015,1,2,tropical fruit,7.803532318,15.607064636
3601,06-07-2015,27,3,coffee,8.5,25.5
1771,23-03-2015,19,1,sausage,3.1,3.1
4694,06-02-2015,7,1,citrus fruit,1.5,1.5
1122,21-12-2015,7,1,citrus fruit,1.5,1.5
3507,12-08-2015,32,1,red/blush wine,12.2,12.2
4524,26-04-2015,24,2,pastry,3.1,6.2
3612,27-09-2015,4,3,other vegetables,0.8,2.4000000000000004
3262,11-06-2015,44,1,newspapers,3.2,3.2
1897,25-01-2015,22,2,root vegetables,1.8,3.6
1656,30-10-2015,76,1,sliced cheese,4.2,4.2
3953,10-01-2015,26,1,berries,10.8,10.8
1488,21-06-2015,40,1,grapes,9.4,9.4
1652,17-03-2015,7,1,citrus fruit,1.5,1.5
4953,16-09-2015,7,2,citrus fruit,1.5,3.0
3445,30-04-2015,1,3,tropical fruit,7.803532318,23.410596954
3180,15-03-2015,35,2,sugar,1.2,2.4
4934,06-09-2015,4,2,other vegetables,0.8,1.6
2980,27-04-2015,16,2,butter milk,6.1,12.2
2763,13-02-2015,5,1,rolls/buns,1.2,1.2
4819,04-03-2015,57,3,meat,8.5,25.5
3169,02-07-2015,83,1,white bread,0.3,0.3
1850,11-03-2015,40,2,grapes,9.4,18.8
4285,29-12-2015,5,1,rolls/buns,1.2,1.2
4366,13-08-2015,103,3,semi-finished bread,1.1,3.3000000000000003
2253,16-06-2015,5,3,rolls/buns,1.2,3.5999999999999996
3398,11-03-2015,7,1,citrus fruit,1.5,1.5
2215,22-07-2015,75,2,frozen vegetables,2.5,5.0
3737,03-03-2015,26,1,berries,10.8,10.8
2649,28-11-2015,22,2,root vegetables,1.8,3.6
3203,07-08-2015,82,3,pet care,5.8,17.4
4261,16-02-2015,1,1,tropical fruit,7.803532318,7.803532318
2435,17-07-2015,66,3,onions,1.3,3.9000000000000004
2046,21-08-2015,23,2,pork,7.2,14.4
4267,11-02-2015,11,2,butter,3.2,6.4
1086,28-12-2015,7,1,citrus fruit,1.5,1.5
1992,04-01-2015,8,1,beef,19.5,19.5
3622,26-07-2015,154,1,cake bar,2.4,2.4
4700,27-06-2015,2,3,whole milk,1.8,5.4
2272,16-05-2015,2,2,whole milk,1.8,3.6
1663,19-05-2015,18,2,yogurt,2.2,4.4
2519,03-06-2015,95,3,frozen fish,5.8,17.4
2639,30-10-2015,4,1,other vegetables,0.8,0.8
1466,19-04-2015,22,1,root vegetables,1.8,1.8
4122,23-10-2015,64,3,UHT-milk,2.1,6.300000000000001
3598,15-04-2015,64,2,UHT-milk,2.1,4.2
3097,10-08-2015,20,2,brown bread,0.8,1.6
1873,19-09-2015,19,2,sausage,3.1,6.2
1537,01-02-2015,18,2,yogurt,2.2,4.4
3960,25-03-2015,22,3,root vegetables,1.8,5.4
1136,15-06-2015,7,2,citrus fruit,1.5,3.0
2453,21-12-2015,50,3,bottled beer,1.8,5.4
1746,15-02-2015,3,1,pip fruit,3.0,3.0
3572,09-06-2015,5,3,rolls/buns,1.2,3.5999999999999996
3246,24-06-2015,22,2,root vegetables,1.8,3.6
3207,26-11-2015,38,1,soda,0.8,0.8
1042,12-02-2015,51,3,dessert,1.15,3.4499999999999997
1176,30-03-2015,1,3,tropical fruit,7.803532318,23.410596954
3054,23-02-2015,19,3,sausage,3.1,9.3
4486,02-12-2015,5,1,rolls/buns,1.2,1.2
1580,05-12-2015,2,3,whole milk,1.8,5.4
1623,02-11-2015,14,2,chocolate,11.5,23.0
4169,24-11-2015,17,1,bottled water,0.5,0.5
2254,24-01-2015,23,1,pork,7.2,7.2
4095,01-11-2015,11,3,butter,3.2,9.600000000000001
1264,17-11-2015,24,2,pastry,3.1,6.2
3375,06-01-2015,7,1,citrus fruit,1.5,1.5
3242,23-05-2015,2,3,whole milk,1.8,5.4
2227,07-06-2015,37,2,herbs,6.5,13.0
3847,03-12-2015,127,3,organic sausage,8.6,25.799999999999997
3897,31-05-2015,22,3,root vegetables,1.8,5.4
1799,27-09-2015,2,1,whole milk,1.8,1.8
2920,26-04-2015,59,1,hard cheese,4.5,4.5
3713,31-01-2015,7,3,citrus fruit,1.5,4.5
4230,05-11-2015,40,1,grapes,9.4,9.4
1455,18-03-2015,15,1,specialty bar,5.2,5.2
3687,18-03-2015,56,2,white wine,14.2,28.4
3869,01-08-2015,37,2,herbs,6.5,13.0
2988,14-10-2015,18,3,yogurt,2.2,6.6000000000000005
4242,30-03-2015,20,3,brown bread,0.8,2.4000000000000004
4118,24-12-2015,4,3,other vegetables,0.8,2.4000000000000004
4996,24-10-2015,50,3,bottled beer,1.8,5.4
4489,04-03-2015,75,2,frozen vegetables,2.5,5.0
1199,09-11-2015,19,1,sausage,3.1,3.1
4108,12-05-2015,65,2,candy,3.6,7.2
3484,05-06-2015,65,3,candy,3.6,10.8
1239,31-08-2015,1,3,tropical fruit,7.803532318,23.410596954
4839,19-12-2015,71,2,shopping bags,5.12,10.24
4748,07-05-2015,12,2,fruit/vegetable juice,2.1,4.2
4426,06-06-2015,2,3,whole milk,1.8,5.4
3571,11-12-2015,8,1,beef,19.5,19.5
2852,08-06-2015,74,3,whipped/sour cream,5.5,16.5
3638,26-05-2015,40,2,grapes,9.4,18.8
3635,10-03-2015,5,3,rolls/buns,1.2,3.5999999999999996
2723,07-05-2015,1,3,tropical fruit,7.803532318,23.410596954
3495,11-03-2015,22,1,root vegetables,1.8,1.8
2813,16-11-2015,18,3,yogurt,2.2,6.6000000000000005
2799,02-09-2015,12,3,fruit/vegetable juice,2.1,6.300000000000001
4723,22-05-2015,24,3,pastry,3.1,9.3
3313,08-04-2015,1,2,tropical fruit,7.803532318,15.607064636
4748,15-12-2015,38,2,soda,0.8,1.6
2991,16-02-2015,22,1,root vegetables,1.8,1.8
1483,01-04-2015,19,3,sausage,3.1,9.3
3950,01-10-2015,1,2,tropical fruit,7.803532318,15.607064636
1634,16-01-2015,18,1,yogurt,2.2,2.2
2694,21-11-2015,3,3,pip fruit,3.0,9.0
2707,18-10-2015,24,1,pastry,3.1,3.1
2813,16-07-2015,140,1,tidbits,1.1,1.1
2276,11-01-2015,23,1,pork,7.2,7.2
4726,06-02-2015,63,1,liquor (appetizer),11.2,11.2
4353,25-05-2015,21,1,hamburger meat,12.3,12.3
4017,13-08-2015,23,1,pork,7.2,7.2
1422,21-08-2015,45,1,curd,9.8,9.8
2714,15-03-2015,14,3,chocolate,11.5,34.5
2769,21-07-2015,25,3,canned beer,1.1,3.3000000000000003
4166,30-04-2015,123,1,mustard,5.2,5.2
3614,02-03-2015,1,3,tropical fruit,7.803532318,23.410596954
4361,05-09-2015,10,1,chicken,7.2,7.2
1922,22-09-2015,4,3,other vegetables,0.8,2.4000000000000004
4728,06-09-2015,5,2,rolls/buns,1.2,2.4
3646,08-08-2015,59,1,hard cheese,4.5,4.5
1155,10-08-2015,88,2,house keeping products,8.5,17.0
2119,11-06-2015,13,1,packaged fruit/vegetables,3.5,3.5
1602,29-08-2015,8,1,beef,19.5,19.5
1074,24-06-2015,125,2,instant coffee,4.9,9.8
2256,11-04-2015,45,2,curd,9.8,19.6
1348,17-09-2015,8,2,beef,19.5,39.0
3806,28-08-2015,23,1,pork,7.2,7.2
1711,06-06-2015,38,2,soda,0.8,1.6
3959,12-04-2015,47,2,popcorn,2.4,4.8
1590,15-08-2015,2,3,whole milk,1.8,5.4
1962,08-06-2015,7,3,citrus fruit,1.5,4.5
1766,21-01-2015,25,2,canned beer,1.1,2.2
2551,21-10-2015,8,2,beef,19.5,39.0
2294,23-09-2015,5,2,rolls/buns,1.2,2.4
4531,29-05-2015,71,2,shopping bags,5.12,10.24
2957,12-04-2015,50,3,bottled beer,1.8,5.4
4415,27-01-2015,27,1,coffee,8.5,8.5
1476,26-08-2015,71,2,shopping bags,5.12,10.24
3978,23-07-2015,8,2,beef,19.5,39.0
2062,22-09-2015,71,3,shopping bags,5.12,15.36
3252,28-06-2015,20,2,brown bread,0.8,1.6
3922,24-06-2015,40,2,grapes,9.4,18.8
1491,17-10-2015,4,3,other vegetables,0.8,2.4000000000000004
3526,26-08-2015,56,2,white wine,14.2,28.4
4060,11-12-2015,25,2,canned beer,1.1,2.2
1067,08-04-2015,23,3,pork,7.2,21.6
2840,27-01-2015,104,1,cat food,11.2,11.2
4484,27-11-2015,23,2,pork,7.2,14.4
2353,07-02-2015,17,2,bottled water,0.5,1.0
3130,18-02-2015,17,1,bottled water,0.5,0.5
4273,14-06-2015,38,3,soda,0.8,2.4000000000000004
4565,30-12-2015,25,1,canned beer,1.1,1.1
2504,14-08-2015,1,2,tropical fruit,7.803532318,15.607064636
4127,23-10-2015,47,1,popcorn,2.4,2.4
2690,01-04-2015,2,3,whole milk,1.8,5.4
4129,22-09-2015,66,2,onions,1.3,2.6
4511,29-06-2015,23,3,pork,7.2,21.6
1602,04-08-2015,2,3,whole milk,1.8,5.4
4369,01-02-2015,18,1,yogurt,2.2,2.2
1302,29-09-2015,22,1,root vegetables,1.8,1.8
3326,30-04-2015,10,3,chicken,7.2,21.6
2066,21-05-2015,108,3,zwieback,12.3,36.900000000000006
3483,15-01-2015,10,2,chicken,7.2,14.4
2840,12-02-2015,45,3,curd,9.8,29.400000000000002
1807,18-05-2015,70,3,margarine,3.5,10.5
2067,12-08-2015,57,1,meat,8.5,8.5
3783,17-02-2015,72,3,salt,0.7,2.0999999999999996
2884,04-01-2015,114,3,napkins,21.8,65.4
2908,15-03-2015,28,1,misc. beverages,1.2,1.2
1330,10-07-2015,41,2,processed cheese,6.4,12.8
2293,08-05-2015,10,1,chicken,7.2,7.2
3718,20-05-2015,2,1,whole milk,1.8,1.8
4338,25-01-2015,60,3,cream cheese ,6.3,18.9
3486,08-11-2015,7,3,citrus fruit,1.5,4.5
3635,04-09-2015,32,2,red/blush wine,12.2,24.4
2857,18-02-2015,1,3,tropical fruit,7.803532318,23.410596954
3684,13-08-2015,2,2,whole milk,1.8,3.6
3120,20-10-2015,4,2,other vegetables,0.8,1.6
3872,19-03-2015,2,2,whole milk,1.8,3.6
2777,07-04-2015,2,2,whole milk,1.8,3.6
2702,27-05-2015,74,3,whipped/sour cream,5.5,16.5
4796,29-06-2015,8,1,beef,19.5,19.5
1564,23-10-2015,46,1,pasta,3.1,3.1
2740,02-07-2015,45,3,curd,9.8,29.400000000000002
1833,13-04-2015,1,3,tropical fruit,7.803532318,23.410596954
1757,23-12-2015,4,2,other vegetables,0.8,1.6
2975,24-10-2015,60,3,cream cheese ,6.3,18.9
4032,10-08-2015,19,1,sausage,3.1,3.1
3979,16-09-2015,29,3,ham,15.2,45.599999999999994
3772,09-03-2015,18,3,yogurt,2.2,6.6000000000000005
4523,28-10-2015,11,2,butter,3.2,6.4
4004,19-04-2015,7,2,citrus fruit,1.5,3.0
2936,08-06-2015,69,2,domestic eggs,1.25,2.5
2394,21-06-2015,44,2,newspapers,3.2,6.4
4616,16-08-2015,103,1,semi-finished bread,1.1,1.1
2362,08-07-2015,50,3,bottled beer,1.8,5.4
3593,03-11-2015,26,3,berries,10.8,32.400000000000006
4389,27-08-2015,154,2,cake bar,2.4,4.8
3206,11-08-2015,117,1,rum,5.2,5.2
4601,04-01-2015,80,1,salty snack,0.5,0.5
4382,13-11-2015,21,3,hamburger meat,12.3,36.900000000000006
2718,08-06-2015,10,2,chicken,7.2,14.4
4691,12-10-2015,56,3,white wine,14.2,42.599999999999994
3735,28-11-2015,5,3,rolls/buns,1.2,3.5999999999999996
3900,20-12-2015,19,1,sausage,3.1,3.1
4959,30-06-2015,75,1,frozen vegetables,2.5,2.5
1815,30-08-2015,19,3,sausage,3.1,9.3
2454,08-04-2015,57,2,meat,8.5,17.0
4778,15-01-2015,21,2,hamburger meat,12.3,24.6
2289,04-11-2015,1,3,tropical fruit,7.803532318,23.410596954
1734,13-07-2015,17,3,bottled water,0.5,1.5
4019,05-02-2015,57,2,meat,8.5,17.0
4605,28-05-2015,11,2,butter,3.2,6.4
4864,14-11-2015,38,2,soda,0.8,1.6
4205,22-02-2015,37,3,herbs,6.5,19.5
1862,03-08-2015,4,1,other vegetables,0.8,0.8
1846,19-07-2015,73,2,oil,3.4,6.8
2019,28-05-2015,115,2,waffles,2.5,5.0
2042,19-11-2015,23,2,pork,7.2,14.4
1768,26-05-2015,62,3,pickled vegetables,2.7,8.100000000000001
3847,26-03-2015,65,1,candy,3.6,3.6
3557,20-07-2015,118,1,chocolate marshmallow,4.13,4.13
3975,27-02-2015,1,2,tropical fruit,7.803532318,15.607064636
4198,18-03-2015,18,3,yogurt,2.2,6.6000000000000005
2580,04-09-2015,18,1,yogurt,2.2,2.2
3474,25-08-2015,33,3,frozen potato products,3.0,9.0
1678,14-11-2015,25,1,canned beer,1.1,1.1
4254,14-08-2015,29,2,ham,15.2,30.4
4704,21-08-2015,11,3,butter,3.2,9.600000000000001
3343,10-05-2015,15,2,specialty bar,5.2,10.4
3812,24-06-2015,26,1,berries,10.8,10.8
3093,13-03-2015,18,1,yogurt,2.2,2.2
2170,18-06-2015,29,2,ham,15.2,30.4
4867,29-10-2015,8,1,beef,19.5,19.5
3899,23-03-2015,1,2,tropical fruit,7.803532318,15.607064636
2941,03-10-2015,4,2,other vegetables,0.8,1.6
1958,03-07-2015,61,2,liquor,8.5,17.0
2760,08-08-2015,1,1,tropical fruit,7.803532318,7.803532318
4413,03-08-2015,49,3,beverages,1.1,3.3000000000000003
1737,15-05-2015,7,2,citrus fruit,1.5,3.0
4202,18-02-2015,57,3,meat,8.5,25.5
1065,13-11-2015,1,1,tropical fruit,7.803532318,7.803532318
3819,28-06-2015,12,1,fruit/vegetable juice,2.1,2.1
2854,08-02-2015,65,3,candy,3.6,10.8
4387,16-09-2015,5,2,rolls/buns,1.2,2.4
4530,12-04-2015,12,1,fruit/vegetable juice,2.1,2.1
4191,03-11-2015,74,2,whipped/sour cream,5.5,11.0
3102,04-12-2015,4,2,other vegetables,0.8,1.6
1946,25-01-2015,2,3,whole milk,1.8,5.4
2156,15-05-2015,2,1,whole milk,1.8,1.8
1444,16-12-2015,4,3,other vegetables,0.8,2.4000000000000004
1699,14-05-2015,3,1,pip fruit,3.0,3.0
4954,04-05-2015,40,3,grapes,9.4,28.200000000000003
2207,08-04-2015,60,1,cream cheese ,6.3,6.3
4826,28-01-2015,1,1,tropical fruit,7.803532318,7.803532318
2374,08-06-2015,1,1,tropical fruit,7.803532318,7.803532318
1604,18-08-2015,70,2,margarine,3.5,7.0
4437,29-11-2015,95,2,frozen fish,5.8,11.6
2319,10-05-2015,18,3,yogurt,2.2,6.6000000000000005
3018,27-06-2015,22,3,root vegetables,1.8,5.4
1195,28-09-2015,128,1,soft cheese,7.2,7.2
1768,04-09-2015,22,1,root vegetables,1.8,1.8
3017,28-09-2015,1,2,tropical fruit,7.803532318,15.607064636
3384,29-11-2015,75,2,frozen vegetables,2.5,5.0
1918,30-01-2015,57,2,meat,8.5,17.0
2524,17-10-2015,7,3,citrus fruit,1.5,4.5
2798,17-06-2015,50,2,bottled beer,1.8,3.6
2096,25-01-2015,38,3,soda,0.8,2.4000000000000004
1489,13-03-2015,2,2,whole milk,1.8,3.6
1431,20-07-2015,69,2,domestic eggs,1.25,2.5
2747,05-07-2015,11,1,butter,3.2,3.2
3054,22-03-2015,72,3,salt,0.7,2.0999999999999996
2691,09-10-2015,1,2,tropical fruit,7.803532318,15.607064636
1752,19-04-2015,16,1,butter milk,6.1,6.1
3027,15-09-2015,32,3,red/blush wine,12.2,36.599999999999994
4452,17-06-2015,23,3,pork,7.2,21.6
4129,13-08-2015,134,2,cereals,4.5,9.0
3523,09-11-2015,4,3,other vegetables,0.8,2.4000000000000004
2128,11-02-2015,118,1,chocolate marshmallow,4.13,4.13
4867,03-02-2015,2,1,whole milk,1.8,1.8
4762,30-10-2015,23,3,pork,7.2,21.6
1632,29-05-2015,2,1,whole milk,1.8,1.8
4018,17-11-2015,18,3,yogurt,2.2,6.6000000000000005
1722,13-07-2015,2,1,whole milk,1.8,1.8
1438,19-10-2015,2,3,whole milk,1.8,5.4
3958,27-10-2015,20,3,brown bread,0.8,2.4000000000000004
3292,13-09-2015,23,3,pork,7.2,21.6
2861,23-02-2015,1,1,tropical fruit,7.803532318,7.803532318
1757,24-02-2015,80,3,salty snack,0.5,1.5
1509,30-12-2015,63,3,liquor (appetizer),11.2,33.599999999999994
2364,11-05-2015,83,2,white bread,0.3,0.6
3084,26-10-2015,25,2,canned beer,1.1,2.2
1850,17-02-2015,38,3,soda,0.8,2.4000000000000004
1949,17-03-2015,1,2,tropical fruit,7.803532318,15.607064636
4740,02-10-2015,64,3,UHT-milk,2.1,6.300000000000001
1072,23-10-2015,25,2,canned beer,1.1,2.2
4196,09-07-2015,4,1,other vegetables,0.8,0.8
4814,13-09-2015,2,1,whole milk,1.8,1.8
1514,28-02-2015,2,3,whole milk,1.8,5.4
4584,25-10-2015,18,3,yogurt,2.2,6.6000000000000005
